provider,instance,bench_key,bench_name,extracted_name,unit,avg,min,max,std,score_$,std_perc,integral_neg,integral_neg_th_5,integral_neg_th_10,integral_neg_th_20,grad_std_perc
aws,m5.large - eu-central-1b,6b15fec1cbb97aa537c29c8bb0adff3235a505e3,nench-benchmark,net speed - Online.net (FR),MiB/s,145.47352856555693,0.09000000000000001,161.48333333333335,16.900880074433093,1264.9872049178864,0.11617838819945028,-0.03514177325587802,-0.022466278984157394,-0.0012174314281279551,-4.345239456561329e-05,0.07840302790176687
aws,m5.xlarge - eu-central-1b,6b15fec1cbb97aa537c29c8bb0adff3235a505e3,nench-benchmark,net speed - Online.net (FR),MiB/s,145.66251952322236,0.7666666666666666,161.33,17.109851386874418,633.3153022748797,0.11746227816790349,-0.033925203992583475,-0.0207110584663522,-0.0002520967925228065,7.371843534618462e-06,0.07963061149986787
aws,a1.large - eu-central-1a,76a291182ae2a33c1a8bc6baf134a35afd2e78c6,sys-benchmark,fileio: fileop - fsync,fsyncs/s,5553.713115495273,4840.133333333334,5825.900000000001,136.2386473535443,95424.62397758201,0.024531091995628716,-0.00955014158508595,5.31071412552195e-06,5.31071412552195e-06,5.31071412552195e-06,0.015298849994848126
aws,a1.large - eu-central-1b,76a291182ae2a33c1a8bc6baf134a35afd2e78c6,sys-benchmark,fileio: fileop - fsync,fsyncs/s,5359.11186189889,4197.2300000000005,6189.450000000001,261.8800203465984,92080.95982644141,0.048866309772046194,-0.01703163335053475,-0.006847765802529067,-0.0026436269121824976,-9.846014223509366e-06,0.01818044342513771
aws,a1.xlarge - eu-central-1b,76a291182ae2a33c1a8bc6baf134a35afd2e78c6,sys-benchmark,fileio: fileop - fsync,fsyncs/s,5885.517151664611,4755.900000000001,6373.123333333334,342.4764947252156,50562.86212770284,0.058189702943666106,-0.02439488302615783,-0.009726260181250236,0.00011726706706967187,0.00011726706706967187,0.014720831185170863
aws,m5.large - eu-central-1a,76a291182ae2a33c1a8bc6baf134a35afd2e78c6,sys-benchmark,fileio: fileop - fsync,fsyncs/s,5900.635663789561,4984.8,6257.063333333333,189.07244939014626,51309.875337300524,0.03204272559148626,-0.012877176420287939,-0.0011950949073171275,3.564977718042658e-05,3.564977718042658e-05,0.01672979434287702
aws,m5.large - eu-central-1b,76a291182ae2a33c1a8bc6baf134a35afd2e78c6,sys-benchmark,fileio: fileop - fsync,fsyncs/s,5649.233645704891,4214.083333333333,6790.93,389.28732308919905,49123.77083221645,0.06890975794303958,-0.024271791499177235,-0.014290119245506248,-0.008743162391141895,-0.000262819721721115,0.030908203331879158
aws,m5.xlarge - eu-central-1b,76a291182ae2a33c1a8bc6baf134a35afd2e78c6,sys-benchmark,fileio: fileop - fsync,fsyncs/s,5558.231331689272,4146.126666666666,6869.639999999999,500.55435772716135,24166.223181257705,0.09005640964839647,-0.03655363013862418,-0.03106876310248539,-0.015528800601050616,-0.0003081980707828876,0.03470097626285
aws,a1.large - eu-central-1a,770e3a2ca8b8a0765a10a2afdb6a476e7e4f8e6c,sys-benchmark,fileio: fileop - read,reads/s,2603.8380517879164,2269.5533333333333,2731.5399999999995,63.859499132476856,44739.48542590922,0.024525142448328516,-0.009548531103478175,5.274416353485222e-06,5.274416353485222e-06,5.274416353485222e-06,0.015294821360076538
aws,a1.large - eu-central-1b,770e3a2ca8b8a0765a10a2afdb6a476e7e4f8e6c,sys-benchmark,fileio: fileop - read,reads/s,2512.600156185779,1967.8966666666668,2901.5266666666666,122.75085889363501,43171.82398944637,0.04885411576188685,-0.017027753620220624,-0.006846588228030673,-0.0026429859832912766,-9.946503843863559e-06,0.01817295072924513
aws,a1.xlarge - eu-central-1b,770e3a2ca8b8a0765a10a2afdb6a476e7e4f8e6c,sys-benchmark,fileio: fileop - read,reads/s,2759.3606329634194,2229.8700000000003,2987.85,160.5434407651484,23705.847362228687,0.058181391314817935,-0.02439157639636391,-0.009786275365900089,0.00011722410609637325,0.00011722410609637325,0.01471542009671283
aws,m5.large - eu-central-1a,770e3a2ca8b8a0765a10a2afdb6a476e7e4f8e6c,sys-benchmark,fileio: fileop - read,reads/s,2765.4493629264284,2335.9566666666665,2932.6566666666663,88.6321690180682,24047.385764577637,0.032049825321797495,-0.012879867804556668,-0.001195381527292397,3.5674943511525376e-05,3.5674943511525376e-05,0.016735737597813324
aws,m5.large - eu-central-1b,770e3a2ca8b8a0765a10a2afdb6a476e7e4f8e6c,sys-benchmark,fileio: fileop - read,reads/s,2647.609506781751,1974.4666666666665,3182.5800000000004,182.47841946773784,23022.691363319573,0.06892195355860685,-0.02427556296349288,-0.014292857566606025,-0.00874491322150695,-0.00026285923380771006,0.030913811657811124
aws,m5.xlarge - eu-central-1b,770e3a2ca8b8a0765a10a2afdb6a476e7e4f8e6c,sys-benchmark,fileio: fileop - read,reads/s,2604.935388409371,1943.0666666666668,3219.373333333333,234.63624144975972,11325.806036562482,0.09007372792959506,-0.03656076020613701,-0.031074912785498413,-0.01553123190719524,-0.00030812194550043176,0.03471054335610017
aws,a1.large - eu-central-1a,7d7b07646009b4a87b48c9519d7a95a5a994ba93,web-benchmark,requests per second,req/s,11.896173448417592,11.51,12.12,0.09572653696078878,204.40160564291395,0.008046834335079585,-0.0032867450486318388,7.722673303000398e-06,7.722673303000398e-06,7.722673303000398e-06,0.0042133703446386225
aws,a1.large - eu-central-1b,7d7b07646009b4a87b48c9519d7a95a5a994ba93,web-benchmark,requests per second,req/s,11.907833949856144,10.786666666666667,12.146666666666667,0.10672532771442363,204.6019579013083,0.008962614709261456,-0.003390799066726417,-2.9856022013939835e-06,-2.9856022013939835e-06,-2.9856022013939835e-06,0.00469942715356895
aws,a1.xlarge - eu-central-1b,7d7b07646009b4a87b48c9519d7a95a5a994ba93,web-benchmark,requests per second,req/s,23.74243321002877,14.446666666666667,24.576666666666668,1.7393994354117808,203.9727939005908,0.07326121211018342,-0.01723766064546899,0.00011819024401285013,0.00011819024401285013,0.00011819024401285013,0.03870756281380881
aws,m5.large - eu-central-1a,7d7b07646009b4a87b48c9519d7a95a5a994ba93,web-benchmark,requests per second,req/s,17.120398684751336,15.383333333333335,19.12666666666667,0.14256976239908428,148.87303204131595,0.00832747910982162,-0.0018016991034312691,-0.0001376246585015056,-0.0001376246585015056,6.870805569855613e-06,0.0058451509744691125
aws,m5.large - eu-central-1b,7d7b07646009b4a87b48c9519d7a95a5a994ba93,web-benchmark,requests per second,req/s,17.11093300452117,14.606666666666667,17.57,0.15109601696546227,148.79072177844495,0.008830378619654383,-0.0020182461986651937,-2.5750340838415196e-06,-2.5750340838415196e-06,-2.5750340838415196e-06,0.006346561990068894
aws,m5.xlarge - eu-central-1b,7d7b07646009b4a87b48c9519d7a95a5a994ba93,web-benchmark,requests per second,req/s,34.302203041512534,32.15333333333333,38.32666666666666,0.37241991711358763,149.14001322396754,0.010857026199246882,-0.0024421799239857556,-0.00045516656522526277,-0.00028709512661195596,1.9963406962778057e-06,0.007569394877785216
aws,a1.large - eu-central-1a,817407f47eeb0c43023a5487985867a64960c778,download,speed,MB/s,249.84902342786683,3.5980000000000003,303.10200000000003,18.921835673567063,4292.938546870564,0.07573307837654979,-0.02518221045173888,-0.01714647000410857,-0.007500696797927098,-0.00016992236142065692,0.045543917705725696
aws,a1.large - eu-central-1b,817407f47eeb0c43023a5487985867a64960c778,download,speed,MB/s,256.5170110974106,7.934,304.892,17.11401644926762,4407.50878174245,0.0667168870245751,-0.021414403481582165,-0.013810901624108404,-0.004640434484391414,7.4410983480989505e-06,0.0422745258585795
aws,a1.xlarge - eu-central-1b,817407f47eeb0c43023a5487985867a64960c778,download,speed,MB/s,256.26833538840935,4.970000000000001,309.14,19.851231712656976,2201.618001618637,0.077462678651148,-0.024091134932759987,-0.017456556626161704,-0.009156787166649414,-0.00042872271500038445,0.045709106061945455
aws,m5.large - eu-central-1a,817407f47eeb0c43023a5487985867a64960c778,download,speed,MB/s,344.63693218249074,11.558000000000002,385.05,29.210596799311347,2996.8428885433977,0.08475759290894531,-0.029869118513251264,-0.020834581167892163,-0.001962726302880923,3.2010427594797745e-05,0.049923575203672514
aws,m5.large - eu-central-1b,817407f47eeb0c43023a5487985867a64960c778,download,speed,MB/s,358.5411072749692,8.988,393.988,24.38745722899141,3117.7487589127754,0.06801858067083057,-0.02027363055027745,-0.00929061736875208,3.336616266183729e-05,3.336616266183729e-05,0.042376901150009985
aws,m5.xlarge - eu-central-1b,817407f47eeb0c43023a5487985867a64960c778,download,speed,MB/s,362.89192848335387,5.558,397.498,23.552470108403167,1577.7909934058864,0.06490216028456951,-0.020065507644336768,-0.007211071454427908,-6.249655762863354e-05,-6.249655762863354e-05,0.04346662229730874
aws,a1.large - eu-central-1a,83504705835a4243a1c3958b31dcd54d72246b7e,download,speed,MB/s,103.32148766954377,71.55,127.13,9.864808993375071,1775.2832932911301,0.09547683851519818,-0.03811062318909441,-0.03432690150498145,-0.024136283666547798,-0.002133556036251625,0.04959648654792702
aws,a1.large - eu-central-1b,83504705835a4243a1c3958b31dcd54d72246b7e,download,speed,MB/s,104.74634032059186,74.96000000000001,128.28799999999998,9.531589222100044,1799.765297604671,0.09099687104033599,-0.037023012324302364,-0.032962551308961835,-0.024656571385245234,-0.0028577630138522394,0.04592307488673352
aws,a1.xlarge - eu-central-1b,83504705835a4243a1c3958b31dcd54d72246b7e,download,speed,MB/s,105.52368434032059,73.188,128.922,9.756456369900231,906.5608620302455,0.09245750307992506,-0.03733144931322575,-0.034088976469528624,-0.0240650571165276,-0.0017564154960359334,0.046083389621125584
aws,m5.large - eu-central-1a,83504705835a4243a1c3958b31dcd54d72246b7e,download,speed,MB/s,101.7339243732018,71.328,127.602,8.63300703915108,884.6428206365374,0.08485868497003679,-0.0342176505718523,-0.030469055758503092,-0.021740269335732407,-0.0002548311281543761,0.04197191084323633
