provider,instance,bench_key,bench_name,unit,avg,min,max,1st_quartile,2nd_quartile,3rd_quartile,iqr,std,cpr,deg,std_perc,grad_std_perc,pqi
egi,T1-1,76a291182ae2a33c1a8bc6baf134a35afd2e78c6,DISK FILE F,fsyncs/s,449.7985082872928,380.25666666666666,463.35999999999996,448.02250000000004,451.02,453.8708333333333,5.848333333333244,8.851062892281448,0.00015845317111295876,0.0050720728988906515,0.019677839586404643,0.013855625614769579,0.012868512700021624
egi,T1-2,76a291182ae2a33c1a8bc6baf134a35afd2e78c6,DISK FILE F,fsyncs/s,507.84108655616944,266.37333333333333,858.1433333333333,436.14416666666665,499.0383333333334,568.5475,132.40333333333336,100.92754894732967,0.00014034311497582424,0.07923981622283899,0.19873844716218456,0.14073545717114605,0.13957124018538986
egi,T2-1,76a291182ae2a33c1a8bc6baf134a35afd2e78c6,DISK FILE F,fsyncs/s,505.68910220994474,283.6566666666667,778.1033333333334,435.3591666666667,500.7850000000001,571.82,136.46083333333337,94.81978238801887,0.00028188070373092724,0.07689485362937401,0.1875060822423121,0.12491537389512809,0.12977210325560473
egi,T3-1,76a291182ae2a33c1a8bc6baf134a35afd2e78c6,DISK FILE F,fsyncs/s,541.0972744014733,267.81666666666666,924.4433333333333,464.0,537.635,611.4725,147.47249999999997,113.73248869606147,0.00023102685212797596,0.08415874431000096,0.21018861871345584,0.14177660548687357,0.1453746561701101
egi,T3-2,76a291182ae2a33c1a8bc6baf134a35afd2e78c6,DISK FILE F,fsyncs/s,322.893379373849,182.87333333333333,437.77,284.0516666666667,325.87,359.72499999999997,75.67333333333329,52.64628974204379,0.00038714946785968187,0.06668686683463822,0.1630454295598592,0.10581617463060039,0.11184949034169928
egi,T4-1,76a291182ae2a33c1a8bc6baf134a35afd2e78c6,DISK FILE F,fsyncs/s,323.20382136279926,170.98666666666668,429.99666666666667,284.1391666666667,325.77500000000003,361.3025,77.1633333333333,53.15899815785158,0.0007735552102874266,0.06747273733559282,0.16447515358483375,0.10677883635441471,0.11290890909161376
egi,T1-1,770e3a2ca8b8a0765a10a2afdb6a476e7e4f8e6c,DISK FILE R,reads/s,210.37767955801104,177.79333333333332,216.38666666666668,209.60083333333333,210.96833333333336,212.26083333333332,2.6599999999999966,4.152214151480348,0.0003387811870049025,0.005069485002871937,0.019736951943779696,0.013922426074102887,0.012909621006918174
egi,T1-2,770e3a2ca8b8a0765a10a2afdb6a476e7e4f8e6c,DISK FILE R,reads/s,237.58388581952119,124.48666666666668,401.8566666666666,204.18416666666667,233.49833333333333,266.1066666666667,61.922500000000014,47.29483327031137,0.00029998667525011035,0.07937456174974529,0.19906582934769632,0.14095575854572656,0.13979871654772272
egi,T2-1,770e3a2ca8b8a0765a10a2afdb6a476e7e4f8e6c,DISK FILE R,reads/s,236.56854511970533,132.48333333333332,364.3766666666667,203.74249999999998,234.075,267.37,63.627500000000026,44.44454471589842,0.0006025484069653967,0.07704908949035223,0.1878717421769203,0.12514645096884505,0.13002242754537252
egi,T3-1,770e3a2ca8b8a0765a10a2afdb6a476e7e4f8e6c,DISK FILE R,reads/s,253.16113720073665,124.95333333333333,432.7466666666667,216.85916666666665,251.69666666666666,286.3725,69.51333333333335,53.31438221778218,0.0004937882701201433,0.08432717568007164,0.2105946544848553,0.142069255944939,0.1456636953699553
egi,T3-2,770e3a2ca8b8a0765a10a2afdb6a476e7e4f8e6c,DISK FILE R,reads/s,150.87918508287294,85.16000000000001,204.58666666666667,132.63000000000002,152.23666666666668,168.22083333333333,35.59083333333331,24.67438370485686,0.0008285304558832105,0.06688372098530276,0.1635373606458972,0.10619261719613665,0.11220456627577885
egi,T4-1,770e3a2ca8b8a0765a10a2afdb6a476e7e4f8e6c,DISK FILE R,reads/s,151.03887661141806,79.71,201.2266666666667,132.65916666666666,152.12166666666667,168.86416666666665,36.204999999999984,24.912761460102576,0.001655308921842839,0.06765664186267221,0.1649427089172302,0.10703304112550385,0.11321079730180209
egi,T1-1,7d7b07646009b4a87b48c9519d7a95a5a994ba93,APPB,req/s,17.068324125230202,16.013333333333332,17.573333333333334,16.973333333333333,17.113333333333333,17.21,0.23666666666666814,0.2231776944549233,0.004175688220886697,0.004860267151730141,0.013075548180212056,0.008697245037095281,0.008877686789679158
egi,T1-2,7d7b07646009b4a87b48c9519d7a95a5a994ba93,APPB,req/s,21.564341620626152,18.673333333333336,23.28,21.310000000000002,21.555000000000003,21.834166666666665,0.5241666666666625,0.4423489342302563,0.0033050858335423885,0.0077617354325711,0.02051298119888587,0.014392285314606209,0.014222333982021058
egi,T2-1,7d7b07646009b4a87b48c9519d7a95a5a994ba93,APPB,req/s,43.44414364640884,41.376666666666665,45.830000000000005,42.935833333333335,43.39833333333333,43.89666666666667,0.9608333333333334,0.6951748474103097,0.0032810866560096853,0.006412324773060669,0.01600157786670457,0.009154863373790954,0.01052292200451873
egi,T3-1,7d7b07646009b4a87b48c9519d7a95a5a994ba93,APPB,req/s,21.68784990791897,19.956666666666667,23.610000000000003,21.339166666666667,21.663333333333338,22.0275,0.6883333333333326,0.4990843894443004,0.005763964640605307,0.009236363807003718,0.023012165408894118,0.014762777162574495,0.015670435459490775
egi,T3-2,7d7b07646009b4a87b48c9519d7a95a5a994ba93,APPB,req/s,17.43255985267035,16.099999999999998,18.103333333333335,17.290000000000003,17.46666666666667,17.613333333333333,0.3233333333333306,0.27022160809661466,0.007170949135209827,0.005848428763292888,0.015500971193007067,0.010680292779974027,0.010676564245424661
egi,T4-1,7d7b07646009b4a87b48c9519d7a95a5a994ba93,APPB,req/s,33.9082182320442,31.526666666666667,35.403333333333336,33.58166666666666,33.93666666666667,34.300000000000004,0.7183333333333408,0.5492489267507146,0.007373315763425399,0.0063096950841853286,0.016198106399812517,0.011016115961242585,0.011174639148413476
egi,T1-1,83504705835a4243a1c3958b31dcd54d72246b7e,NETB 2,MB/s,3.7637700276243096,3.364,4.182,3.6935000000000002,3.7670000000000003,3.8345000000000007,0.14100000000000046,0.10684904204738854,0.01893633231491215,0.011106549878267757,0.028388833872199048,0.01974169127970522,0.019745691676724006
egi,T1-2,83504705835a4243a1c3958b31dcd54d72246b7e,NETB 2,MB/s,3.7583278084714546,3.054,4.164000000000001,3.6879999999999997,3.7620000000000005,3.8324999999999996,0.14449999999999985,0.1092310267845304,0.018963752932713702,0.011358952959552233,0.029063730560787784,0.019406744812149476,0.019943142777496495
egi,T2-1,83504705835a4243a1c3958b31dcd54d72246b7e,NETB 2,MB/s,3.764428867403315,2.5319999999999996,4.130000000000001,3.7034999999999996,3.772,3.84,0.1365000000000003,0.11525884686056996,0.03786603626231518,0.011339987159871669,0.03061788412542776,0.020624393110036814,0.020860754798445416
egi,T3-1,83504705835a4243a1c3958b31dcd54d72246b7e,NETB 2,MB/s,3.760903314917127,3.378,4.162,3.692,3.7659999999999996,3.8365000000000005,0.1445000000000003,0.10771159966637328,0.03323882310512272,0.011284778954332152,0.028639821512866186,0.019574944653713688,0.019833181706970675
egi,T3-2,83504705835a4243a1c3958b31dcd54d72246b7e,NETB 2,MB/s,3.7643453038674033,3.368,4.234,3.6974999999999993,3.7700000000000005,3.8305,0.13300000000000045,0.10436300671296475,0.03320843065899656,0.010757436101108738,0.027724079033276932,0.018991690209261704,0.019157735114549122
egi,T4-1,83504705835a4243a1c3958b31dcd54d72246b7e,NETB 2,MB/s,3.769038674033149,3.25,4.156,3.7060000000000004,3.777,3.8364999999999996,0.13049999999999917,0.10117141635381043,0.06633415616626308,0.010476064476730884,0.026842764190994507,0.018465018232204134,0.01859461563330984
egi,T1-1,871c7e28e1d90a5faead69ee6c87b09f18bc04c6,DISK THR R,MiB/s,3.287168508287293,2.78,3.3800000000000003,3.2733333333333334,3.296666666666667,3.3166666666666664,0.043333333333333,0.06492995951899432,0.021681882087978117,0.0050824248093384065,0.019752549756819327,0.013919643081661994,0.012918205882606577
egi,T1-2,871c7e28e1d90a5faead69ee6c87b09f18bc04c6,DISK THR R,MiB/s,3.712219152854512,1.9466666666666665,6.28,3.189166666666667,3.6483333333333334,4.157500000000001,0.9683333333333337,0.7390367830424114,0.019199297526708622,0.07937795937423645,0.19908220732984713,0.14096891176054424,0.1398096928215426
egi,T2-1,871c7e28e1d90a5faead69ee6c87b09f18bc04c6,DISK THR R,MiB/s,3.6963351749539597,2.066666666666667,5.6933333333333325,3.1833333333333336,3.6566666666666663,4.179166666666667,0.9958333333333336,0.6944111657100857,0.03856360239349114,0.07704698195704324,0.18786477222502826,0.12513841152133626,0.1300167219011359
egi,T3-1,871c7e28e1d90a5faead69ee6c87b09f18bc04c6,DISK THR R,MiB/s,3.955814917127072,1.95,6.763333333333333,3.388333333333333,3.9299999999999997,4.473333333333333,1.0849999999999995,0.8329769983002278,0.031601074018596305,0.08430916701468615,0.21057026573558224,0.1420378583331799,0.14563909702781608
egi,T3-2,871c7e28e1d90a5faead69ee6c87b09f18bc04c6,DISK THR R,MiB/s,2.3575046040515653,1.3299999999999998,3.1999999999999997,2.0733333333333337,2.38,2.6275000000000004,0.5541666666666667,0.38557911013289375,0.05302555922273216,0.06687966418162078,0.16355391606457284,0.10618028438106268,0.11220462154241875
egi,T4-1,871c7e28e1d90a5faead69ee6c87b09f18bc04c6,DISK THR R,MiB/s,2.360036832412523,1.2466666666666666,3.143333333333333,2.0733333333333333,2.376666666666667,2.6366666666666667,0.5633333333333335,0.3892771277804995,0.10593732969176747,0.06766467343388596,0.16494536120547112,0.10701373813206945,0.11320792425714217
egi,T1-1,96097006f73de91de5d6d52b169b3c0122d8cc40,NET 3,MiB/s,1.0442380294659301,0.8133333333333334,1.0733333333333335,1.0366666666666668,1.0466666666666666,1.0533333333333335,0.016666666666666607,0.01522154317791487,0.06825263779796611,0.004708726885314993,0.014576698749134663,0.00941139676055333,0.009565607465000995
egi,T1-2,96097006f73de91de5d6d52b169b3c0122d8cc40,NET 3,MiB/s,1.0424171270718232,0.9899999999999999,1.0733333333333335,1.0366666666666668,1.0433333333333332,1.05,0.013333333333333197,0.013498460251875942,0.06837186203972387,0.004836801070980799,0.012949192699657063,0.008241413081160866,0.008675802283932908
egi,T2-1,96097006f73de91de5d6d52b169b3c0122d8cc40,NET 3,MiB/s,1.0424194290976059,0.9833333333333334,1.07,1.0366666666666668,1.0433333333333334,1.05,0.013333333333333197,0.013149859716141849,0.13674342210159732,0.0048344600325271265,0.012614749254554209,0.007897298226455882,0.008448835837845739
egi,T3-1,96097006f73de91de5d6d52b169b3c0122d8cc40,NET 3,MiB/s,1.0420672191528546,0.9166666666666666,1.0733333333333335,1.0366666666666666,1.0433333333333332,1.05,0.01333333333333342,0.014229099582769958,0.11996155113834679,0.005044731494475928,0.013654684958171376,0.008835662017437325,0.00917835949002821
egi,T3-2,96097006f73de91de5d6d52b169b3c0122d8cc40,NET 3,MiB/s,1.0431883057090239,0.9933333333333333,1.0733333333333335,1.0366666666666668,1.0466666666666666,1.0533333333333335,0.016666666666666607,0.013070766173743779,0.1198326316695391,0.0047967993178817045,0.012529632571810676,0.007668240238566105,0.00833155737608616
egi,T4-1,96097006f73de91de5d6d52b169b3c0122d8cc40,NET 3,MiB/s,1.0434875690607734,0.9700000000000001,1.0733333333333335,1.0366666666666668,1.0466666666666666,1.0533333333333335,0.016666666666666607,0.012441163161724368,0.23959652938178788,0.004532000231919599,0.011922675008886269,0.007516591954678618,0.007990422398494828
egi,T1-1,a9877955225656b989fcfeea050078e6b2639ced,CPU TH LAT,ms,116.60954419889502,107.87666666666667,148.29666666666665,113.72416666666666,115.4,117.4,3.675833333333344,5.562637854705991,8.310995434143646,0.014468273562311876,0.04770310949177607,0.016327614407547125,0.026166332487211688
egi,T1-2,a9877955225656b989fcfeea050078e6b2639ced,CPU TH LAT,ms,74.46680018416207,69.74666666666666,79.94333333333333,73.405,74.5,75.4575,2.052499999999995,1.5687558529149725,5.307397782725599,0.00828631221226941,0.021066513520593338,0.014685990186468531,0.014679605306443758
egi,T2-1,a9877955225656b989fcfeea050078e6b2639ced,CPU TH LAT,ms,64.85056169429097,60.54,69.60666666666667,64.05083333333334,64.815,65.63333333333334,1.582499999999996,1.2902860432826193,9.244058466151014,0.007735438404957021,0.019896297110965622,0.013875483663952602,0.01383573972662508
egi,T3-1,a9877955225656b989fcfeea050078e6b2639ced,CPU TH LAT,ms,74.23723756906078,69.42333333333333,81.66333333333334,73.11666666666666,74.22333333333333,75.33666666666666,2.219999999999999,1.6479211784161552,9.28024859403315,0.008737657554075547,0.02219804012619868,0.015688501256514824,0.01554139964559635
egi,T3-2,a9877955225656b989fcfeea050078e6b2639ced,CPU TH LAT,ms,111.98213627992634,103.80666666666667,143.75666666666666,110.05583333333334,111.97333333333333,113.795,3.7391666666666623,2.988592281845538,13.998662892081033,0.009919079108579202,0.026688116347189803,0.01860180734986284,0.018403000935210613
egi,T4-1,a9877955225656b989fcfeea050078e6b2639ced,CPU TH LAT,ms,121.89324585635359,113.01666666666667,130.61666666666667,120.33,121.9,123.40166666666666,3.0716666666666583,2.2705565519272892,30.4752617560221,0.007417372855247507,0.018627418902299568,0.01236078662508121,0.012801859460876095
egi,T1-1,b08b0f666899016c90c3eb06dc2dc78c86db05fe,NET 1,MiB/s,3.5374861878453037,2.9633333333333334,4.03,3.4458333333333333,3.5500000000000003,3.66,0.21416666666666684,0.15676562394516005,0.020147640503838136,0.017760737330497264,0.04431554375641155,0.03088987943623476,0.03098872017438119
egi,T1-2,b08b0f666899016c90c3eb06dc2dc78c86db05fe,NET 1,MiB/s,3.5385543278084715,3.0566666666666666,4.026666666666666,3.4466666666666668,3.5566666666666666,3.653333333333333,0.2066666666666661,0.15994110150364937,0.02014155878288883,0.018076002904539566,0.04519956080558625,0.031884354577501405,0.0317199727625424
egi,T2-1,b08b0f666899016c90c3eb06dc2dc78c86db05fe,NET 1,MiB/s,3.5354995395948436,2.9599999999999995,3.9233333333333333,3.436666666666667,3.546666666666667,3.6566666666666663,0.2199999999999993,0.1599686600043577,0.04031792350801298,0.018165662405387743,0.04524640951379945,0.03153130509201857,0.03164779233706859
egi,T3-1,b08b0f666899016c90c3eb06dc2dc78c86db05fe,NET 1,MiB/s,3.543496777163904,3.016666666666667,4.109999999999999,3.4525,3.5533333333333332,3.6575,0.20500000000000007,0.15599517225072246,0.03527814694389315,0.01758182635772544,0.04402294740495736,0.03216206076424241,0.03125561150897507
egi,T3-2,b08b0f666899016c90c3eb06dc2dc78c86db05fe,NET 1,MiB/s,3.537076427255985,2.396666666666667,4.043333333333333,3.4333333333333336,3.5566666666666666,3.6633333333333336,0.22999999999999998,0.16507695321406432,0.03534218232795707,0.01849040895993393,0.0466704513201963,0.030987275692260875,0.0320493786574637
egi,T4-1,b08b0f666899016c90c3eb06dc2dc78c86db05fe,NET 1,MiB/s,3.536758747697974,3.0500000000000003,4.076666666666667,3.44,3.5500000000000003,3.66,0.2200000000000002,0.16021481408736107,0.07069071368318008,0.018308804123413548,0.04529989900827774,0.03125154835119342,0.03162008382762824
egi,T1-1,c0e258974e33e7600e1c07c98746943176e8ff1c,DISK SEQ R,MiB/s,135.9950276243094,123.86666666666667,143.63333333333333,134.29999999999998,136.15,138.1,3.8000000000000114,3.0079306806193253,0.0005240779846516976,0.008596106241005097,0.02211794602467989,0.015645262943884353,0.015453105069856445
egi,T1-2,c0e258974e33e7600e1c07c98746943176e8ff1c,DISK SEQ R,MiB/s,121.5475,37.96666666666667,215.96666666666667,95.90833333333333,119.76666666666668,145.38333333333333,49.474999999999994,34.16179995065096,0.0005863715831259384,0.11430380213845259,0.28105719945413077,0.1835148559357845,0.19295861917612261
egi,T2-1,c0e258974e33e7600e1c07c98746943176e8ff1c,DISK SEQ R,MiB/s,122.12994935543279,33.1,208.79999999999998,97.45833333333333,120.21666666666667,144.67499999999998,47.216666666666654,32.91442417368104,0.0011671502424450905,0.11066964878115655,0.2695032983096614,0.17453904629900496,0.18490399779660763
egi,T3-1,c0e258974e33e7600e1c07c98746943176e8ff1c,DISK SEQ R,MiB/s,123.55811694290976,37.833333333333336,218.46666666666667,99.86666666666667,122.48333333333332,145.475,45.60833333333332,32.285295729819495,0.0010117344217681803,0.10518934081707339,0.2612964370826157,0.17526846423096712,0.1805847473768854
egi,T3-2,c0e258974e33e7600e1c07c98746943176e8ff1c,DISK SEQ R,MiB/s,107.88962246777164,46.70000000000001,127.99999999999999,92.55000000000001,117.66666666666667,120.73333333333333,28.183333333333323,17.69277361916179,0.0011586656542184296,0.07040188484814598,0.16398957763010902,0.10931502964720423,0.11456883070848639
egi,T4-1,c0e258974e33e7600e1c07c98746943176e8ff1c,DISK SEQ R,MiB/s,106.5525138121547,48.93333333333334,126.2,91.09166666666667,115.15,118.30833333333332,27.216666666666654,16.668229247283943,0.0023464110892846913,0.06573761821639972,0.15643206012641775,0.10889551094039868,0.11035506309440538
egi,T1-1,c5f1a6b81b73cea76082bc1c2fa0af1b06c4733e,DISK THR W,MiB/s,2.1912753222836097,1.8500000000000003,2.2566666666666664,2.183333333333333,2.1966666666666668,2.2100000000000004,0.026666666666667282,0.04338118801704582,0.032525351458676945,0.005102938852271257,0.019797232951921654,0.013972480584291657,0.012957550796161522
egi,T1-2,c5f1a6b81b73cea76082bc1c2fa0af1b06c4733e,DISK THR W,MiB/s,2.474838858195212,1.2966666666666666,4.1866666666666665,2.1291666666666664,2.4316666666666666,2.7708333333333335,0.641666666666667,0.4926456415197043,0.028798642693033942,0.0793696280961687,0.19906170451799374,0.14093207213680572,0.13978780158365606
egi,T2-1,c5f1a6b81b73cea76082bc1c2fa0af1b06c4733e,DISK THR W,MiB/s,2.4643738489871088,1.3800000000000001,3.796666666666667,2.1224999999999996,2.4383333333333335,2.7841666666666667,0.6616666666666671,0.46303884377811627,0.057841873325586345,0.07705769886718977,0.18789310070321982,0.12517786665779773,0.13004288874273578
egi,T3-1,c5f1a6b81b73cea76082bc1c2fa0af1b06c4733e,DISK THR W,MiB/s,2.6370441988950275,1.3033333333333335,4.510000000000001,2.2583333333333337,2.6216666666666666,2.983333333333333,0.7249999999999992,0.5554473483284735,0.047404590356271155,0.08434416912961068,0.2106325516126035,0.14210012685022982,0.14569228253081468
egi,T3-2,c5f1a6b81b73cea76082bc1c2fa0af1b06c4733e,DISK THR W,MiB/s,1.571634438305709,0.8866666666666667,2.13,1.3825,1.5866666666666667,1.7533333333333332,0.3708333333333331,0.25708503359201995,0.0795401252054289,0.06691232892821855,0.16357813708203603,0.10624976552594957,0.11224674384540138
egi,T4-1,c5f1a6b81b73cea76082bc1c2fa0af1b06c4733e,DISK THR W,MiB/s,1.57341620626151,0.8300000000000001,2.0933333333333333,1.3833333333333333,1.5833333333333333,1.7599999999999998,0.3766666666666665,0.25947759793086717,0.15890010475616395,0.06764307813760946,0.16491351550737784,0.10703137310525224,0.11319598891674651
egi,T1-1,cbadb796cb57922b59801d6993b79d8ce3bcf674,DISKB LAT,MB/s,11.913121546961326,7.659999999999999,16.740000000000002,10.860000000000001,11.99,12.959999999999999,2.099999999999998,1.4575641142096043,0.005982646925832744,0.04950363614969052,0.12234947057863138,0.08712911981436307,0.08632740884756165
egi,T1-2,cbadb796cb57922b59801d6993b79d8ce3bcf674,DISKB LAT,MB/s,13.344475138121547,4.9399999999999995,196.7,9.959999999999999,11.48,13.670000000000002,3.7100000000000026,15.178017658972768,0.005340936924255284,0.15050019631575995,1.1374008720367943,0.8073148879800089,0.698405318777521
egi,T2-1,cbadb796cb57922b59801d6993b79d8ce3bcf674,DISKB LAT,MB/s,13.940469613259669,4.220000000000001,201.94,9.774999999999999,11.379999999999999,13.219999999999999,3.4450000000000003,19.68930239558531,0.010225193551902823,0.1897446506485139,1.412384441974434,0.9477184256957213,0.8499491727728896
egi,T3-1,cbadb796cb57922b59801d6993b79d8ce3bcf674,DISKB LAT,MB/s,13.242762430939226,4.779999999999999,208.34,10.1,11.85,13.639999999999997,3.5399999999999974,14.18951344010279,0.009439722312615252,0.14275880154194756,1.071491957520257,0.7567291487477324,0.6569933026033123
egi,T3-2,cbadb796cb57922b59801d6993b79d8ce3bcf674,DISKB LAT,MB/s,11.81878453038674,3.8,202.48,8.954999999999998,10.18,11.48,2.525000000000002,16.16967886827573,0.010577060583395663,0.14903686822563922,1.3681338234657383,0.9733288575999111,0.8301665164304295
egi,T4-1,cbadb796cb57922b59801d6993b79d8ce3bcf674,DISKB LAT,MB/s,10.946657458563536,4.68,186.06,8.98,10.190000000000001,11.3,2.3200000000000003,11.68234640733537,0.02283948328029697,0.10549259404944926,1.067206720549779,0.7572376022698907,0.6433123056230396
egi,T1-1,cd6051f39616e101ee3586810d90aabc4703711b,CPU EVENTS,events/s,16197.645359116023,14096.519999999999,16532.226666666666,16094.867499999998,16232.983333333334,16318.628333333334,223.76083333333554,179.6550859927041,4.40014572611248e-06,0.004104862678689229,0.011091432242748441,0.0077521360391007745,0.007649476986846148
egi,T1-2,cd6051f39616e101ee3586810d90aabc4703711b,CPU EVENTS,events/s,16806.378752302026,15862.993333333332,17521.126666666667,16648.4375,16809.756666666664,16956.205,307.76750000000175,222.15956438173416,4.2407707841427556e-06,0.0052679227021753495,0.013218764592658262,0.009051331218924956,0.009179339504586189
egi,T2-1,cd6051f39616e101ee3586810d90aabc4703711b,CPU EVENTS,events/s,33398.2177854512,32157.039999999997,34086.89,33274.23416666666,33396.12333333334,33523.07166666666,248.83750000000146,213.93543613727422,4.268012171059453e-06,0.002422719754651705,0.006405594379663814,0.004400873625511998,0.004409729253275839
egi,T3-1,cd6051f39616e101ee3586810d90aabc4703711b,CPU EVENTS,events/s,16817.392122467772,16141.013333333334,17509.663333333334,16666.373333333333,16825.71,16967.286666666667,300.91333333333387,226.16130020570267,7.43325713580712e-06,0.00531985027170045,0.013448060112932416,0.009257169605479116,0.009341693330037327
egi,T3-2,cd6051f39616e101ee3586810d90aabc4703711b,CPU EVENTS,events/s,16793.5711786372,15709.613333333333,17872.72666666667,16615.198333333334,16794.643333333333,16968.81,353.6116666666676,283.84273344551457,7.4438008848898335e-06,0.0064669984804073,0.016901868603539538,0.01198816130586238,0.011785676129936406
egi,T4-1,cd6051f39616e101ee3586810d90aabc4703711b,CPU EVENTS,events/s,33054.26579650092,32069.216666666664,34360.22333333333,32823.22833333333,33028.925,33266.38916666667,443.1608333333352,334.6366895630482,7.563804367618607e-06,0.004026247758738752,0.01012385788942474,0.00680590002669859,0.006985335224954026
egi,T1-1,e9657314c54bc9cc01cbe5d4e606c6d882c1d559,CPU AES,seconds,2.5207177716390423,2.3880000000000003,2.706,2.4876666666666667,2.521166666666667,2.550333333333333,0.06266666666666643,0.04896455749089136,0.17965659702025782,0.007629808401821769,0.019424847177180495,0.013023032161012785,0.013359229246671682
egi,T1-2,e9657314c54bc9cc01cbe5d4e606c6d882c1d559,CPU AES,seconds,2.021296040515654,1.8683333333333334,2.194666666666667,1.9826666666666668,2.0205,2.0606666666666666,0.07799999999999985,0.05574929051510568,0.1440618113996317,0.011148162519738315,0.027580962608962242,0.019534443272771394,0.019421189467157318
egi,T2-1,e9657314c54bc9cc01cbe5d4e606c6d882c1d559,CPU AES,seconds,2.004421270718232,1.8470000000000002,2.166,1.9769166666666667,2.0021666666666667,2.0347500000000003,0.057833333333333625,0.04578454398358932,0.28571822561325966,0.009033819975284,0.022841777151558374,0.0158046354073679,0.015893410844736756
egi,T3-1,e9657314c54bc9cc01cbe5d4e606c6d882c1d559,CPU AES,seconds,2.0204337016574585,1.859,2.2133333333333334,1.98325,2.0188333333333333,2.0576666666666665,0.07441666666666658,0.05621619877700388,0.25257037617679556,0.011032929663997222,0.027823827493516386,0.01976826859363043,0.019541675250381346
egi,T3-2,e9657314c54bc9cc01cbe5d4e606c6d882c1d559,CPU AES,seconds,2.4421906077348066,2.287333333333333,2.6533333333333333,2.3989166666666666,2.441333333333333,2.4803333333333333,0.08141666666666669,0.06168885532199451,0.3052933634917127,0.010027156682616728,0.025259639901413132,0.018158140589413126,0.017814979057814328
egi,T4-1,e9657314c54bc9cc01cbe5d4e606c6d882c1d559,CPU AES,seconds,2.3903996316758747,2.232666666666667,2.6016666666666666,2.347583333333333,2.3878333333333335,2.430333333333333,0.08274999999999988,0.05987675133993526,0.5976381543130755,0.010063465379521588,0.025048845618318865,0.017677018522046894,0.017596443173295784
egi,T1-1,eb556387684749126951d10bf3530e6636d9a25e,DISK SEQ W,MiB/s,117.771408839779,114.23,120.27,117.19666666666667,117.88499999999999,118.36083333333335,1.1641666666666737,0.914280053941694,0.0006051723478740186,0.0029939170568661754,0.007763174975562342,0.0044995944133613104,0.005085562148596609
egi,T1-2,eb556387684749126951d10bf3530e6636d9a25e,DISK SEQ W,MiB/s,76.50633977900553,46.51666666666667,110.83999999999999,67.3725,76.12333333333333,85.32416666666666,17.951666666666654,12.317531212291684,0.0009315829277138951,0.06544329482293597,0.1610001373464189,0.10297849233107113,0.10980730816680867
egi,T2-1,eb556387684749126951d10bf3530e6636d9a25e,DISK SEQ W,MiB/s,74.20610957642725,43.63666666666666,108.13333333333333,66.26416666666667,74.13,82.6125,16.34833333333333,11.878404584723125,0.0019209199998982478,0.06486650036856405,0.16007313484732918,0.10491264237484735,0.10995075919691352
egi,T3-1,eb556387684749126951d10bf3530e6636d9a25e,DISK SEQ W,MiB/s,74.3526473296501,47.916666666666664,104.07666666666667,66.51083333333334,73.47833333333332,82.13416666666666,15.62333333333332,11.020733293327732,0.0016812851255418547,0.06015505637050714,0.14822247343078693,0.09650043114984286,0.10162598698371231
egi,T3-2,eb556387684749126951d10bf3530e6636d9a25e,DISK SEQ W,MiB/s,97.23216390423573,54.34,109.46333333333332,89.335,101.47666666666666,106.60000000000001,17.265000000000015,10.560982537506396,0.0012856651027855432,0.04691342141736009,0.1086161421636974,0.07381086489221331,0.07644680949109026
egi,T4-1,eb556387684749126951d10bf3530e6636d9a25e,DISK SEQ W,MiB/s,94.12653775322283,54.623333333333335,106.17666666666668,87.18,97.75999999999999,102.25416666666668,15.07416666666667,9.750301989559878,0.002656169088631326,0.043687276521779436,0.10358717341885906,0.0704849728036556,0.07258647424809803
