provider,instance,bench_key,bench_name,unit,avg,min,max,1st_quartile,2nd_quartile,3rd_quartile,iqr,5_percentile,95_percentile,std,cpr,bdth,dis,speed,pqi
aws,m5.large-2,6157345de84637c53718d2ad44c67ee65c6b3dbd,DISKB THR,MB/s,199.84052631578948,172.2,222.0,188.14999999999998,203.4,205.6,17.450000000000017,178.78000000000003,221.8,12.95063047739964,0.0005754588527167716,0.027335245014618946,0.06480482570855002,0.04683861812290683,0.046326229615358594
aws,m5.xlarge-1,6157345de84637c53718d2ad44c67ee65c6b3dbd,DISKB THR,MB/s,204.62562747688244,181.8,222.0,197.8,204.8,214.8,17.0,186.95999999999998,222.0,10.98823461870223,0.0011240038837558811,0.02173174561429,0.05369921037844404,0.038043600642485596,0.037824852211739875
aws,a1.large-1,6b10bb7744ab058af8c49896ff2de9433f360d05,DISK LAT,ms,0.10056879966541198,0.10000000000000002,0.10666666666666667,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.0,0.10000000000000002,0.10333333333333335,0.0015620113916158123,0.005853104140526978,0.00491070492138083,0.015531769264548809,0.010670528227924577,0.010371000804618072
aws,a1.large-2,6b10bb7744ab058af8c49896ff2de9433f360d05,DISK LAT,ms,0.10420593368237348,0.10000000000000002,0.12,0.10000000000000002,0.10333333333333333,0.10666666666666667,0.006666666666666654,0.10000000000000002,0.11666666666666664,0.005300966634098559,0.006064785340314137,0.020663792974946023,0.050870103522667465,0.022017975881788783,0.031183957459800755
aws,a1.xlarge-1,6b10bb7744ab058af8c49896ff2de9433f360d05,DISK LAT,ms,0.09438923395445135,0.09000000000000001,0.11,0.09000000000000001,0.09000000000000001,0.10000000000000002,0.010000000000000009,0.09000000000000002,0.11,0.006209694362020851,0.010986906832298138,0.028600038964630807,0.06578816356341458,0.016697225975111144,0.03702847616771884
aws,m5.large-1,6b10bb7744ab058af8c49896ff2de9433f360d05,DISK LAT,ms,0.0943245503973233,0.09000000000000001,0.10000000000000002,0.09000000000000001,0.09333333333333334,0.10000000000000002,0.010000000000000009,0.09000000000000001,0.10000000000000003,0.004120810422965371,0.01084732329569218,0.019894473027455593,0.04368757026253803,0.024376546051468006,0.029319529780487207
aws,m5.large-2,6b10bb7744ab058af8c49896ff2de9433f360d05,DISK LAT,ms,0.09916556873078614,0.09000000000000001,0.11333333333333333,0.09666666666666668,0.10000000000000002,0.10000000000000002,0.003333333333333341,0.09000000000000001,0.10999999999999999,0.005382520296145384,0.011404040404040406,0.018630172795074406,0.054278116538188835,0.02926027793685599,0.03405618909003974
aws,m5.xlarge-1,6b10bb7744ab058af8c49896ff2de9433f360d05,DISK LAT,ms,0.10070017182130585,0.09000000000000001,0.12,0.09333333333333334,0.10000000000000002,0.10666666666666667,0.013333333333333336,0.09000000000000001,0.12,0.008732390655795315,0.023161039518900348,0.0336883693767422,0.08671674037747512,0.03736880688736144,0.052591305547192914
aws,a1.large-1,6b15fec1cbb97aa537c29c8bb0adff3235a505e3,NET 4,MiB/s,143.94561957018746,110.39333333333332,149.46666666666667,142.79,144.93333333333334,146.78,3.990000000000009,135.16400000000002,148.71066666666667,4.964683567180232,0.00040431935458530474,0.01085512963380064,0.03448999408251855,0.022794230216968803,0.022713117977762664
aws,a1.large-2,6b15fec1cbb97aa537c29c8bb0adff3235a505e3,NET 4,MiB/s,150.0796570644719,122.63666666666667,156.45000000000002,148.61333333333334,150.82333333333332,152.91333333333333,4.299999999999983,142.088,155.15666666666667,4.482604570050768,0.00038779406308876485,0.010134387582270973,0.0298681690625473,0.019077338985560008,0.019693298543459428
aws,a1.xlarge-1,6b15fec1cbb97aa537c29c8bb0adff3235a505e3,NET 4,MiB/s,150.04945587562872,128.14333333333335,156.08,148.36333333333334,150.92333333333332,152.95000000000002,4.586666666666673,142.20999999999998,154.948,4.348170214247481,0.0007757442325980862,0.010432043768364168,0.028978247131076187,0.01811370894318443,0.01917466661420826
aws,m5.large-1,6b15fec1cbb97aa537c29c8bb0adff3235a505e3,NET 4,MiB/s,143.4099039780521,101.56666666666666,150.14666666666668,143.02666666666664,146.06333333333336,147.71666666666667,4.690000000000026,122.25066666666666,149.71,8.513013714841655,0.0008018971968463207,0.0180887953472155,0.05936140725778962,0.03496215913215575,0.03747078724572028
aws,m5.large-2,6b15fec1cbb97aa537c29c8bb0adff3235a505e3,NET 4,MiB/s,147.86092592592593,104.25,156.99,146.75,150.88,153.52,6.77000000000001,123.30799999999999,155.67933333333332,9.93066838575894,0.0007777578780861395,0.021379163187334516,0.0671622223624781,0.040955851025628626,0.04316574552514708
aws,m5.xlarge-1,6b15fec1cbb97aa537c29c8bb0adff3235a505e3,NET 4,MiB/s,148.30003200731596,105.84666666666665,157.18666666666667,146.71,150.89333333333335,153.42333333333332,6.71333333333331,128.102,155.99133333333333,8.771193009802797,0.0015509099821951057,0.01924978246043594,0.05914491649853518,0.03441840081074451,0.03760436658990521
aws,a1.large-1,76a291182ae2a33c1a8bc6baf134a35afd2e78c6,DISK FILE F,fsyncs/s,5562.208331047096,5286.143333333333,5728.836666666667,5493.106666666667,5576.636666666666,5647.763333333333,154.65666666666675,5369.735333333334,5702.453333333333,103.12913494549922,1.0463469998982175e-05,0.007688160738057498,0.01854104140074253,0.011848258648461405,0.012692486929087143
aws,a1.large-2,76a291182ae2a33c1a8bc6baf134a35afd2e78c6,DISK FILE F,fsyncs/s,5372.253685413809,4729.256666666667,5703.419999999999,5263.813333333333,5389.8133333333335,5493.12,229.3066666666673,5114.71,5604.485333333332,161.85377635631727,1.0833442240082345e-05,0.012015289545215871,0.03012772401194791,0.014536481477752734,0.018893165011638836
aws,a1.xlarge-1,76a291182ae2a33c1a8bc6baf134a35afd2e78c6,DISK FILE F,fsyncs/s,5908.2391860996795,5182.046666666666,6251.596666666667,5686.256666666667,6027.366666666666,6133.14,446.8833333333332,5328.464,6224.534666666666,289.1830464306758,1.97013012394377e-05,0.020815935497216727,0.048945724321898997,0.013793227673946987,0.027851629164354234
aws,m5.large-1,76a291182ae2a33c1a8bc6baf134a35afd2e78c6,DISK FILE F,fsyncs/s,5908.518696844993,5548.493333333333,6165.959999999999,5798.016666666666,5920.073333333334,6029.44,231.42333333333318,5632.7373333333335,6131.623333333333,151.41629877896747,1.9463423220003896e-05,0.010753882511401474,0.025626778309057418,0.014247109368428901,0.016875923396295928
aws,m5.large-2,76a291182ae2a33c1a8bc6baf134a35afd2e78c6,DISK FILE F,fsyncs/s,5655.203694558756,4874.176666666666,6326.299999999999,5550.836666666666,5702.113333333334,5832.06,281.22333333333427,5028.7373333333335,6000.225333333333,274.7724964269736,2.0335253372155113e-05,0.018042763713063258,0.04858755073514864,0.02754970394548784,0.03139333946456657
aws,m5.xlarge-1,76a291182ae2a33c1a8bc6baf134a35afd2e78c6,DISK FILE F,fsyncs/s,5573.205692729767,4607.026666666667,6295.650000000001,5287.453333333334,5612.93,5903.296666666666,615.8433333333323,4746.916666666667,6155.630666666667,411.4506929307922,4.1268887724713704e-05,0.030736707970637975,0.07382657587311528,0.030799270613365803,0.045120851485706354
aws,a1.large-1,770e3a2ca8b8a0765a10a2afdb6a476e7e4f8e6c,DISK FILE R,reads/s,2607.8209510745314,2478.213333333333,2686.18,2575.2066666666665,2614.536666666667,2647.866666666667,72.66000000000031,2517.551333333333,2673.686666666667,48.34296691928843,2.2317483098684042e-05,0.007687213000770052,0.018537686377344695,0.01183888674284708,0.012687928706987275
aws,a1.large-2,770e3a2ca8b8a0765a10a2afdb6a476e7e4f8e6c,DISK FILE R,reads/s,2518.759858253315,2217.2233333333334,2674.21,2467.8733333333334,2526.883333333333,2575.5333333333333,107.65999999999985,2397.9473333333335,2627.5313333333334,75.86728617221507,2.310660931382318e-05,0.012012317187916791,0.03012088902545349,0.014529072203913238,0.018887426139094506
aws,a1.xlarge-1,770e3a2ca8b8a0765a10a2afdb6a476e7e4f8e6c,DISK FILE R,reads/s,2770.015935070873,2429.61,2930.8566666666666,2666.19,2825.8633333333332,2875.5166666666664,209.32666666666637,2498.210666666667,2918.3433333333332,135.56953220230548,4.202141891180919e-05,0.020814285391125557,0.048941787838067734,0.013788586627100403,0.027848219952097897
aws,m5.large-1,770e3a2ca8b8a0765a10a2afdb6a476e7e4f8e6c,DISK FILE R,reads/s,2769.14247828075,2600.0766666666664,2889.956666666667,2717.4466666666667,2774.56,2825.7566666666667,108.30999999999995,2639.956666666667,2873.692,70.97780675138353,4.152910184361439e-05,0.010755791348561352,0.025631691871431193,0.014252251866327987,0.016879911695440175
aws,m5.large-2,770e3a2ca8b8a0765a10a2afdb6a476e7e4f8e6c,DISK FILE R,reads/s,2650.4070233196157,2284.2166666666667,2965.0166666666664,2601.116666666667,2672.4500000000003,2733.3199999999997,132.20333333333292,2356.7926666666667,2812.115333333333,128.79719290227692,4.338956205147817e-05,0.018045303895198105,0.048595250378169974,0.02755343944062952,0.03139799790466587
aws,m5.xlarge-1,770e3a2ca8b8a0765a10a2afdb6a476e7e4f8e6c,DISK FILE R,reads/s,2611.9597119341565,2159.2933333333335,2950.1733333333336,2478.08,2630.5066666666667,2766.7233333333334,288.64333333333343,2224.6273333333334,2884.8793333333333,192.868126066187,8.805648837121036e-05,0.03074284342533314,0.07384039087010577,0.030806488689007785,0.04512990766148223
aws,a1.large-1,7d7b07646009b4a87b48c9519d7a95a5a994ba93,APPB,req/s,11.900329218106997,11.723333333333334,12.016666666666667,11.840000000000002,11.913333333333334,11.966666666666667,0.12666666666666515,11.763333333333335,12.003333333333332,0.0762637614324653,0.004890621001597632,0.0027483985850779557,0.006408542153306637,0.003165229946379339,0.004107390228254643
